sample_id,sample_category,analyte,spectrum_state,wavelength_nm,intensity_abs
Standard 6,standard,Scytonemin,oxidized,450.9,8682.0
Standard 6,standard,Scytonemin,reduced,450.9,5858.0
Standard 6,standard,Scytonemin,total,450.9,5854.0
Standard 6,standard,Scytonemin,oxidized,451.9,8359.0
Standard 6,standard,Scytonemin,reduced,451.9,5810.0
Standard 6,standard,Scytonemin,total,451.9,5720.0
Standard 6,standard,Scytonemin,oxidized,452.9,8052.0
Standard 6,standard,Scytonemin,reduced,452.9,5750.0
Standard 6,standard,Scytonemin,total,452.9,5579.0
Standard 6,standard,Scytonemin,oxidized,453.9,7801.0
Standard 6,standard,Scytonemin,reduced,453.9,5735.0
Standard 6,standard,Scytonemin,total,453.9,5488.0
Standard 6,standard,Scytonemin,oxidized,454.9,7529.0
Standard 6,standard,Scytonemin,reduced,454.9,5699.0
Standard 6,standard,Scytonemin,total,454.9,5378.0
Standard 6,standard,Scytonemin,oxidized,455.9,7248.0
Standard 6,standard,Scytonemin,reduced,455.9,5663.0
Standard 6,standard,Scytonemin,total,455.9,5265.0
Standard 6,standard,Scytonemin,oxidized,456.9,7018.0
Standard 6,standard,Scytonemin,reduced,456.9,5643.0
Standard 6,standard,Scytonemin,total,456.9,5177.0
Standard 6,standard,Scytonemin,oxidized,457.9,6776.0
Standard 6,standard,Scytonemin,reduced,457.9,5585.0
Standard 6,standard,Scytonemin,total,457.9,5061.0
Standard 6,standard,Scytonemin,oxidized,458.9,6533.0
Standard 6,standard,Scytonemin,reduced,458.9,5514.0
Standard 6,standard,Scytonemin,total,458.9,4936.0
Standard 6,standard,Scytonemin,oxidized,459.9,6279.0
Standard 6,standard,Scytonemin,reduced,459.9,5419.0
Standard 6,standard,Scytonemin,total,459.9,4798.0
Standard 6,standard,Scytonemin,oxidized,460.9,6072.0
Standard 6,standard,Scytonemin,reduced,460.9,5375.0
Standard 6,standard,Scytonemin,total,460.9,4706.0
Standard 6,standard,Scytonemin,oxidized,461.9,5880.0
Standard 6,standard,Scytonemin,reduced,461.9,5335.0
Standard 6,standard,Scytonemin,total,461.9,4624.0
Standard 6,standard,Scytonemin,oxidized,462.9,5682.0
Standard 6,standard,Scytonemin,reduced,462.9,5241.0
Standard 6,standard,Scytonemin,total,462.9,4517.0
Standard 6,standard,Scytonemin,oxidized,463.9,5486.0
Standard 6,standard,Scytonemin,reduced,463.9,5140.0
Standard 6,standard,Scytonemin,total,463.9,4398.0
Standard 6,standard,Scytonemin,oxidized,464.9,5312.0
Standard 6,standard,Scytonemin,reduced,464.9,5046.0
Standard 6,standard,Scytonemin,total,464.9,4293.0
Standard 6,standard,Scytonemin,oxidized,465.9,5141.0
Standard 6,standard,Scytonemin,reduced,465.9,4963.0
Standard 6,standard,Scytonemin,total,465.9,4197.0
Standard 6,standard,Scytonemin,oxidized,466.9,4958.0
Standard 6,standard,Scytonemin,reduced,466.9,4893.0
Standard 6,standard,Scytonemin,total,466.9,4102.0
Standard 6,standard,Scytonemin,oxidized,467.9,4828.0
Standard 6,standard,Scytonemin,reduced,467.9,4812.0
Standard 6,standard,Scytonemin,total,467.9,4021.0
Standard 6,standard,Scytonemin,oxidized,468.9,4674.0
Standard 6,standard,Scytonemin,reduced,468.9,4730.0
Standard 6,standard,Scytonemin,total,468.9,3931.0
Standard 6,standard,Scytonemin,oxidized,469.9,4522.0
Standard 6,standard,Scytonemin,reduced,469.9,4699.0
Standard 6,standard,Scytonemin,total,469.9,3867.0
Standard 6,standard,Scytonemin,oxidized,470.9,4377.0
Standard 6,standard,Scytonemin,reduced,470.9,4616.0
Standard 6,standard,Scytonemin,total,470.9,3776.0
Standard 6,standard,Scytonemin,oxidized,471.9,4232.0
Standard 6,standard,Scytonemin,reduced,471.9,4555.0
Standard 6,standard,Scytonemin,total,471.9,3695.0
Standard 6,standard,Scytonemin,oxidized,472.9,4074.0
Standard 6,standard,Scytonemin,reduced,472.9,4521.0
Standard 6,standard,Scytonemin,total,472.9,3629.0
Standard 6,standard,Scytonemin,oxidized,473.9,3908.0
Standard 6,standard,Scytonemin,reduced,473.9,4466.0
Standard 6,standard,Scytonemin,total,473.9,3543.0
Standard 6,standard,Scytonemin,oxidized,474.9,3754.0
Standard 6,standard,Scytonemin,reduced,474.9,4434.0
Standard 6,standard,Scytonemin,total,474.9,3475.0
Standard 6,standard,Scytonemin,oxidized,475.9,3626.0
Standard 6,standard,Scytonemin,reduced,475.9,4399.0
Standard 6,standard,Scytonemin,total,475.9,3415.0
Standard 6,standard,Scytonemin,oxidized,476.9,3449.0
Standard 6,standard,Scytonemin,reduced,476.9,4371.0
Standard 6,standard,Scytonemin,total,476.9,3334.0
Standard 6,standard,Scytonemin,oxidized,477.9,3335.0
Standard 6,standard,Scytonemin,reduced,477.9,4349.0
Standard 6,standard,Scytonemin,total,477.9,3283.0
Standard 6,standard,Scytonemin,oxidized,478.9,3183.0
Standard 6,standard,Scytonemin,reduced,478.9,4312.0
Standard 6,standard,Scytonemin,total,478.9,3209.0
Standard 6,standard,Scytonemin,oxidized,479.9,3027.0
Standard 6,standard,Scytonemin,reduced,479.9,4273.0
Standard 6,standard,Scytonemin,total,479.9,3133.0
Standard 6,standard,Scytonemin,oxidized,480.9,2913.0
Standard 6,standard,Scytonemin,reduced,480.9,4262.0
Standard 6,standard,Scytonemin,total,480.9,3091.0
Standard 6,standard,Scytonemin,oxidized,481.9,2784.0
Standard 6,standard,Scytonemin,reduced,481.9,4258.0
Standard 6,standard,Scytonemin,total,481.9,3047.0
Standard 6,standard,Scytonemin,oxidized,482.9,2659.0
Standard 6,standard,Scytonemin,reduced,482.9,4226.0
Standard 6,standard,Scytonemin,total,482.9,2984.0
Standard 6,standard,Scytonemin,oxidized,483.9,2522.0
Standard 6,standard,Scytonemin,reduced,483.9,4227.0
Standard 6,standard,Scytonemin,total,483.9,2931.0
Standard 6,standard,Scytonemin,oxidized,484.9,2350.0
Standard 6,standard,Scytonemin,reduced,484.9,4305.0
Standard 6,standard,Scytonemin,total,484.9,2899.0
Standard 6,standard,Scytonemin,oxidized,485.9,2376.0
Standard 6,standard,Scytonemin,reduced,485.9,4003.0
Standard 6,standard,Scytonemin,total,485.9,2783.0
Standard 6,standard,Scytonemin,oxidized,486.9,2255.0
Standard 6,standard,Scytonemin,reduced,486.9,3993.0
Standard 6,standard,Scytonemin,total,486.9,2730.0
Standard 6,standard,Scytonemin,oxidized,487.9,2157.0
Standard 6,standard,Scytonemin,reduced,487.9,4068.0
Standard 6,standard,Scytonemin,total,487.9,2732.0
Standard 6,standard,Scytonemin,oxidized,488.9,2061.0
Standard 6,standard,Scytonemin,reduced,488.9,3979.0
Standard 6,standard,Scytonemin,total,488.9,2652.0
Standard 6,standard,Scytonemin,oxidized,489.9,1987.0
Standard 6,standard,Scytonemin,reduced,489.9,3894.0
Standard 6,standard,Scytonemin,total,489.9,2587.0
Standard 6,standard,Scytonemin,oxidized,490.9,1901.0
Standard 6,standard,Scytonemin,reduced,490.9,3838.0
Standard 6,standard,Scytonemin,total,490.9,2523.0
Standard 6,standard,Scytonemin,oxidized,491.9,1849.0
Standard 6,standard,Scytonemin,reduced,491.9,3837.0
Standard 6,standard,Scytonemin,total,491.9,2507.0
Standard 6,standard,Scytonemin,oxidized,492.9,1845.0
Standard 6,standard,Scytonemin,reduced,492.9,3747.0
Standard 6,standard,Scytonemin,total,492.9,2474.0
Standard 6,standard,Scytonemin,oxidized,493.9,1804.0
Standard 6,standard,Scytonemin,reduced,493.9,3698.0
Standard 6,standard,Scytonemin,total,493.9,2437.0
Standard 6,standard,Scytonemin,oxidized,494.9,1747.0
Standard 6,standard,Scytonemin,reduced,494.9,3701.0
Standard 6,standard,Scytonemin,total,494.9,2417.0
Standard 6,standard,Scytonemin,oxidized,495.9,1716.0
Standard 6,standard,Scytonemin,reduced,495.9,3634.0
Standard 6,standard,Scytonemin,total,495.9,2377.0
Standard 6,standard,Scytonemin,oxidized,496.9,1678.0
Standard 6,standard,Scytonemin,reduced,496.9,3581.0
Standard 6,standard,Scytonemin,total,496.9,2329.0
Standard 6,standard,Scytonemin,oxidized,497.9,1631.0
Standard 6,standard,Scytonemin,reduced,497.9,3523.0
Standard 6,standard,Scytonemin,total,497.9,2285.0
Standard 6,standard,Scytonemin,oxidized,498.9,1639.0
Standard 6,standard,Scytonemin,reduced,498.9,3475.0
Standard 6,standard,Scytonemin,total,498.9,2271.0
Standard 7,standard,Scytonemin,oxidized,190.9,7511.0
Standard 7,standard,Scytonemin,reduced,190.9,6412.0
Standard 7,standard,Scytonemin,total,190.9,5356.0
Standard 7,standard,Scytonemin,oxidized,191.9,4697.0
Standard 7,standard,Scytonemin,reduced,191.9,3854.0
Standard 7,standard,Scytonemin,total,191.9,3483.0
Standard 7,standard,Scytonemin,oxidized,192.9,1862.0
Standard 7,standard,Scytonemin,reduced,192.9,302.0
Standard 7,standard,Scytonemin,total,192.9,668.0
Standard 7,standard,Scytonemin,oxidized,193.9,5952.0
Standard 7,standard,Scytonemin,reduced,193.9,3708.0
Standard 7,standard,Scytonemin,total,193.9,4142.0
Standard 7,standard,Scytonemin,oxidized,194.9,5738.0
Standard 7,standard,Scytonemin,reduced,194.9,3795.0
Standard 7,standard,Scytonemin,total,194.9,3774.0
Standard 7,standard,Scytonemin,oxidized,195.9,5456.0
Standard 7,standard,Scytonemin,reduced,195.9,4502.0
Standard 7,standard,Scytonemin,total,195.9,3591.0
Standard 7,standard,Scytonemin,oxidized,196.9,6202.0
Standard 7,standard,Scytonemin,reduced,196.9,5393.0
Standard 7,standard,Scytonemin,total,196.9,4112.0
Standard 7,standard,Scytonemin,oxidized,197.9,6868.0
Standard 7,standard,Scytonemin,reduced,197.9,8251.0
Standard 7,standard,Scytonemin,total,197.9,5191.0
Standard 7,standard,Scytonemin,oxidized,198.9,10040.0
Standard 7,standard,Scytonemin,reduced,198.9,13180.0
Standard 7,standard,Scytonemin,total,198.9,8154.0
Standard 7,standard,Scytonemin,oxidized,199.9,14430.0
Standard 7,standard,Scytonemin,reduced,199.9,18050.0
Standard 7,standard,Scytonemin,total,199.9,12080.0
Standard 7,standard,Scytonemin,oxidized,200.9,16670.0
Standard 7,standard,Scytonemin,reduced,200.9,20260.0
Standard 7,standard,Scytonemin,total,200.9,14170.0
Standard 7,standard,Scytonemin,oxidized,201.9,17220.0
Standard 7,standard,Scytonemin,reduced,201.9,20180.0
Standard 7,standard,Scytonemin,total,201.9,14610.0
Standard 7,standard,Scytonemin,oxidized,202.9,17350.0
Standard 7,standard,Scytonemin,reduced,202.9,19820.0
Standard 7,standard,Scytonemin,total,202.9,14790.0
Standard 7,standard,Scytonemin,oxidized,203.9,17160.0
Standard 7,standard,Scytonemin,reduced,203.9,19250.0
Standard 7,standard,Scytonemin,total,203.9,14690.0
Standard 7,standard,Scytonemin,oxidized,204.9,16940.0
Standard 7,standard,Scytonemin,reduced,204.9,18650.0
Standard 7,standard,Scytonemin,total,204.9,14540.0
Standard 7,standard,Scytonemin,oxidized,205.9,16600.0
Standard 7,standard,Scytonemin,reduced,205.9,18070.0
Standard 7,standard,Scytonemin,total,205.9,14270.0
Standard 7,standard,Scytonemin,oxidized,206.9,16190.0
Standard 7,standard,Scytonemin,reduced,206.9,17580.0
Standard 7,standard,Scytonemin,total,206.9,13960.0
Standard 7,standard,Scytonemin,oxidized,207.9,15780.0
Standard 7,standard,Scytonemin,reduced,207.9,17170.0
Standard 7,standard,Scytonemin,total,207.9,13650.0
Standard 7,standard,Scytonemin,oxidized,208.9,15320.0
Standard 7,standard,Scytonemin,reduced,208.9,16780.0
Standard 7,standard,Scytonemin,total,208.9,13300.0
Standard 7,standard,Scytonemin,oxidized,209.9,14910.0
Standard 7,standard,Scytonemin,reduced,209.9,16530.0
Standard 7,standard,Scytonemin,total,209.9,13000.0
Standard 7,standard,Scytonemin,oxidized,210.9,14500.0
Standard 7,standard,Scytonemin,reduced,210.9,16350.0
Standard 7,standard,Scytonemin,total,210.9,12730.0
Standard 7,standard,Scytonemin,oxidized,211.9,14050.0
Standard 7,standard,Scytonemin,reduced,211.9,16180.0
Standard 7,standard,Scytonemin,total,211.9,12430.0
Standard 7,standard,Scytonemin,oxidized,212.9,13610.0
Standard 7,standard,Scytonemin,reduced,212.9,16030.0
Standard 7,standard,Scytonemin,total,212.9,12130.0
Standard 7,standard,Scytonemin,oxidized,213.9,13210.0
Standard 7,standard,Scytonemin,reduced,213.9,15970.0
Standard 7,standard,Scytonemin,total,213.9,11880.0
Standard 7,standard,Scytonemin,oxidized,214.9,12820.0
Standard 7,standard,Scytonemin,reduced,214.9,15910.0
Standard 7,standard,Scytonemin,total,214.9,11620.0
Standard 7,standard,Scytonemin,oxidized,215.9,12410.0
Standard 7,standard,Scytonemin,reduced,215.9,15860.0
Standard 7,standard,Scytonemin,total,215.9,11370.0
Standard 7,standard,Scytonemin,oxidized,216.9,12030.0
Standard 7,standard,Scytonemin,reduced,216.9,15810.0
Standard 7,standard,Scytonemin,total,216.9,11130.0
Standard 7,standard,Scytonemin,oxidized,217.9,11660.0
Standard 7,standard,Scytonemin,reduced,217.9,15750.0
Standard 7,standard,Scytonemin,total,217.9,10910.0
Standard 7,standard,Scytonemin,oxidized,218.9,11330.0
Standard 7,standard,Scytonemin,reduced,218.9,15730.0
Standard 7,standard,Scytonemin,total,218.9,10690.0
Standard 7,standard,Scytonemin,oxidized,219.9,10970.0
Standard 7,standard,Scytonemin,reduced,219.9,15650.0
Standard 7,standard,Scytonemin,total,219.9,10460.0
Standard 7,standard,Scytonemin,oxidized,220.9,10670.0
Standard 7,standard,Scytonemin,reduced,220.9,15580.0
Standard 7,standard,Scytonemin,total,220.9,10250.0
Standard 7,standard,Scytonemin,oxidized,221.9,10410.0
Standard 7,standard,Scytonemin,reduced,221.9,15490.0
Standard 7,standard,Scytonemin,total,221.9,10050.0
Standard 7,standard,Scytonemin,oxidized,222.9,10170.0
Standard 7,standard,Scytonemin,reduced,222.9,15380.0
Standard 7,standard,Scytonemin,total,222.9,9859.0
Standard 7,standard,Scytonemin,oxidized,223.9,9948.0
Standard 7,standard,Scytonemin,reduced,223.9,15230.0
Standard 7,standard,Scytonemin,total,223.9,9654.0
Standard 7,standard,Scytonemin,oxidized,224.9,9805.0
Standard 7,standard,Scytonemin,reduced,224.9,15070.0
Standard 7,standard,Scytonemin,total,224.9,9486.0
Standard 7,standard,Scytonemin,oxidized,225.9,9695.0
Standard 7,standard,Scytonemin,reduced,225.9,14890.0
Standard 7,standard,Scytonemin,total,225.9,9324.0
Standard 7,standard,Scytonemin,oxidized,226.9,9629.0
Standard 7,standard,Scytonemin,reduced,226.9,14660.0
Standard 7,standard,Scytonemin,total,226.9,9168.0
Standard 7,standard,Scytonemin,oxidized,227.9,9603.0
Standard 7,standard,Scytonemin,reduced,227.9,14420.0
Standard 7,standard,Scytonemin,total,227.9,9017.0
Standard 7,standard,Scytonemin,oxidized,228.9,9611.0
Standard 7,standard,Scytonemin,reduced,228.9,14170.0
Standard 7,standard,Scytonemin,total,228.9,8872.0
Standard 7,standard,Scytonemin,oxidized,229.9,9693.0
Standard 7,standard,Scytonemin,reduced,229.9,13940.0
Standard 7,standard,Scytonemin,total,229.9,8763.0
Standard 7,standard,Scytonemin,oxidized,230.9,9833.0
Standard 7,standard,Scytonemin,reduced,230.9,13730.0
Standard 7,standard,Scytonemin,total,230.9,8689.0
Standard 7,standard,Scytonemin,oxidized,231.9,10010.0
Standard 7,standard,Scytonemin,reduced,231.9,13520.0
Standard 7,standard,Scytonemin,total,231.9,8619.0
Standard 7,standard,Scytonemin,oxidized,232.9,10180.0
Standard 7,standard,Scytonemin,reduced,232.9,13270.0
Standard 7,standard,Scytonemin,total,232.9,8540.0
Standard 7,standard,Scytonemin,oxidized,233.9,10410.0
Standard 7,standard,Scytonemin,reduced,233.9,13040.0
Standard 7,standard,Scytonemin,total,233.9,8487.0
Standard 7,standard,Scytonemin,oxidized,234.9,10690.0
Standard 7,standard,Scytonemin,reduced,234.9,12840.0
Standard 7,standard,Scytonemin,total,234.9,8463.0
Standard 7,standard,Scytonemin,oxidized,235.9,11030.0
Standard 7,standard,Scytonemin,reduced,235.9,12690.0
Standard 7,standard,Scytonemin,total,235.9,8488.0
Standard 7,standard,Scytonemin,oxidized,236.9,11350.0
Standard 7,standard,Scytonemin,reduced,236.9,12500.0
Standard 7,standard,Scytonemin,total,236.9,8489.0
Standard 7,standard,Scytonemin,oxidized,237.9,11680.0
Standard 7,standard,Scytonemin,reduced,237.9,12330.0
Standard 7,standard,Scytonemin,total,237.9,8495.0
Standard 7,standard,Scytonemin,oxidized,238.9,12020.0
Standard 7,standard,Scytonemin,reduced,238.9,12180.0
Standard 7,standard,Scytonemin,total,238.9,8514.0
Standard 7,standard,Scytonemin,oxidized,239.9,12350.0
Standard 7,standard,Scytonemin,reduced,239.9,12020.0
Standard 7,standard,Scytonemin,total,239.9,8533.0
Standard 7,standard,Scytonemin,oxidized,240.9,12710.0
Standard 7,standard,Scytonemin,reduced,240.9,11880.0
Standard 7,standard,Scytonemin,total,240.9,8577.0
Standard 7,standard,Scytonemin,oxidized,241.9,13050.0
Standard 7,standard,Scytonemin,reduced,241.9,11720.0
Standard 7,standard,Scytonemin,total,241.9,8608.0
Standard 7,standard,Scytonemin,oxidized,242.9,13390.0
Standard 7,standard,Scytonemin,reduced,242.9,11590.0
Standard 7,standard,Scytonemin,total,242.9,8647.0
Standard 7,standard,Scytonemin,oxidized,243.9,13740.0
Standard 7,standard,Scytonemin,reduced,243.9,11490.0
Standard 7,standard,Scytonemin,total,243.9,8707.0
Standard 7,standard,Scytonemin,oxidized,244.9,14070.0
Standard 7,standard,Scytonemin,reduced,244.9,11380.0
Standard 7,standard,Scytonemin,total,244.9,8754.0
Standard 7,standard,Scytonemin,oxidized,245.9,14380.0
Standard 7,standard,Scytonemin,reduced,245.9,11290.0
Standard 7,standard,Scytonemin,total,245.9,8805.0
Standard 7,standard,Scytonemin,oxidized,246.9,14620.0
Standard 7,standard,Scytonemin,reduced,246.9,11170.0
Standard 7,standard,Scytonemin,total,246.9,8822.0
Standard 7,standard,Scytonemin,oxidized,247.9,14820.0
Standard 7,standard,Scytonemin,reduced,247.9,11070.0
Standard 7,standard,Scytonemin,total,247.9,8828.0
Standard 7,standard,Scytonemin,oxidized,248.9,14980.0
Standard 7,standard,Scytonemin,reduced,248.9,10990.0
Standard 7,standard,Scytonemin,total,248.9,8827.0
Standard 7,standard,Scytonemin,oxidized,249.9,15110.0
Standard 7,standard,Scytonemin,reduced,249.9,10920.0
Standard 7,standard,Scytonemin,total,249.9,8835.0
Standard 7,standard,Scytonemin,oxidized,250.9,15170.0
Standard 7,standard,Scytonemin,reduced,250.9,10870.0
Standard 7,standard,Scytonemin,total,250.9,8818.0
Standard 7,standard,Scytonemin,oxidized,251.9,15180.0
Standard 7,standard,Scytonemin,reduced,251.9,10830.0
Standard 7,standard,Scytonemin,total,251.9,8797.0
Standard 7,standard,Scytonemin,oxidized,252.9,15130.0
Standard 7,standard,Scytonemin,reduced,252.9,10800.0
Standard 7,standard,Scytonemin,total,252.9,8755.0
Standard 7,standard,Scytonemin,oxidized,253.9,15020.0
Standard 7,standard,Scytonemin,reduced,253.9,10790.0
Standard 7,standard,Scytonemin,total,253.9,8707.0
Standard 7,standard,Scytonemin,oxidized,254.9,14800.0
Standard 7,standard,Scytonemin,reduced,254.9,10790.0
Standard 7,standard,Scytonemin,total,254.9,8619.0
Standard 7,standard,Scytonemin,oxidized,255.9,14480.0
Standard 7,standard,Scytonemin,reduced,255.9,10780.0
Standard 7,standard,Scytonemin,total,255.9,8497.0
Standard 7,standard,Scytonemin,oxidized,256.9,14080.0
Standard 7,standard,Scytonemin,reduced,256.9,10790.0
Standard 7,standard,Scytonemin,total,256.9,8364.0
Standard 7,standard,Scytonemin,oxidized,257.9,13530.0
Standard 7,standard,Scytonemin,reduced,257.9,10800.0
Standard 7,standard,Scytonemin,total,257.9,8176.0
Standard 7,standard,Scytonemin,oxidized,258.9,12940.0
Standard 7,standard,Scytonemin,reduced,258.9,10820.0
Standard 7,standard,Scytonemin,total,258.9,7980.0
Standard 7,standard,Scytonemin,oxidized,259.9,12320.0
Standard 7,standard,Scytonemin,reduced,259.9,10830.0
Standard 7,standard,Scytonemin,total,259.9,7777.0
Standard 7,standard,Scytonemin,oxidized,260.9,11700.0
Standard 7,standard,Scytonemin,reduced,260.9,10830.0
Standard 7,standard,Scytonemin,total,260.9,7562.0
Standard 7,standard,Scytonemin,oxidized,261.9,11140.0
Standard 7,standard,Scytonemin,reduced,261.9,10820.0
Standard 7,standard,Scytonemin,total,261.9,7363.0
Standard 7,standard,Scytonemin,oxidized,262.9,10660.0
Standard 7,standard,Scytonemin,reduced,262.9,10830.0
Standard 7,standard,Scytonemin,total,262.9,7206.0
Standard 7,standard,Scytonemin,oxidized,263.9,10290.0
Standard 7,standard,Scytonemin,reduced,263.9,10850.0
Standard 7,standard,Scytonemin,total,263.9,7094.0
Standard 7,standard,Scytonemin,oxidized,264.9,9955.0
Standard 7,standard,Scytonemin,reduced,264.9,10830.0
Standard 7,standard,Scytonemin,total,264.9,6972.0
Standard 7,standard,Scytonemin,oxidized,265.9,9696.0
Standard 7,standard,Scytonemin,reduced,265.9,10820.0
Standard 7,standard,Scytonemin,total,265.9,6875.0
Standard 7,standard,Scytonemin,oxidized,266.9,9496.0
Standard 7,standard,Scytonemin,reduced,266.9,10810.0
Standard 7,standard,Scytonemin,total,266.9,6802.0
Standard 7,standard,Scytonemin,oxidized,267.9,9344.0
Standard 7,standard,Scytonemin,reduced,267.9,10790.0
Standard 7,standard,Scytonemin,total,267.9,6745.0
Standard 7,standard,Scytonemin,oxidized,268.9,9238.0
Standard 7,standard,Scytonemin,reduced,268.9,10780.0
Standard 7,standard,Scytonemin,total,268.9,6702.0
Standard 7,standard,Scytonemin,oxidized,269.9,9170.0
Standard 7,standard,Scytonemin,reduced,269.9,10770.0
Standard 7,standard,Scytonemin,total,269.9,6672.0
Standard 7,standard,Scytonemin,oxidized,270.9,9151.0
Standard 7,standard,Scytonemin,reduced,270.9,10760.0
Standard 7,standard,Scytonemin,total,270.9,6670.0
Standard 7,standard,Scytonemin,oxidized,271.9,9145.0
Standard 7,standard,Scytonemin,reduced,271.9,10740.0
Standard 7,standard,Scytonemin,total,271.9,6664.0
Standard 7,standard,Scytonemin,oxidized,272.9,9155.0
Standard 7,standard,Scytonemin,reduced,272.9,10720.0
Standard 7,standard,Scytonemin,total,272.9,6667.0
Standard 7,standard,Scytonemin,oxidized,273.9,9151.0
Standard 7,standard,Scytonemin,reduced,273.9,10670.0
Standard 7,standard,Scytonemin,total,273.9,6654.0
Standard 7,standard,Scytonemin,oxidized,274.9,9160.0
Standard 7,standard,Scytonemin,reduced,274.9,10620.0
Standard 7,standard,Scytonemin,total,274.9,6649.0
Standard 7,standard,Scytonemin,oxidized,275.9,9132.0
Standard 7,standard,Scytonemin,reduced,275.9,10560.0
Standard 7,standard,Scytonemin,total,275.9,6616.0
Standard 7,standard,Scytonemin,oxidized,276.9,9110.0
Standard 7,standard,Scytonemin,reduced,276.9,10520.0
Standard 7,standard,Scytonemin,total,276.9,6602.0
Standard 7,standard,Scytonemin,oxidized,277.9,9077.0
Standard 7,standard,Scytonemin,reduced,277.9,10480.0
Standard 7,standard,Scytonemin,total,277.9,6576.0
Standard 7,standard,Scytonemin,oxidized,278.9,8982.0
Standard 7,standard,Scytonemin,reduced,278.9,10390.0
Standard 7,standard,Scytonemin,total,278.9,6513.0
Standard 7,standard,Scytonemin,oxidized,279.9,8886.0
Standard 7,standard,Scytonemin,reduced,279.9,10330.0
Standard 7,standard,Scytonemin,total,279.9,6461.0
Standard 7,standard,Scytonemin,oxidized,280.9,8803.0
Standard 7,standard,Scytonemin,reduced,280.9,10280.0
Standard 7,standard,Scytonemin,total,280.9,6422.0
Standard 7,standard,Scytonemin,oxidized,281.9,8704.0
Standard 7,standard,Scytonemin,reduced,281.9,10240.0
Standard 7,standard,Scytonemin,total,281.9,6382.0
Standard 7,standard,Scytonemin,oxidized,282.9,8604.0
Standard 7,standard,Scytonemin,reduced,282.9,10180.0
Standard 7,standard,Scytonemin,total,282.9,6328.0
Standard 7,standard,Scytonemin,oxidized,283.9,8538.0
Standard 7,standard,Scytonemin,reduced,283.9,10140.0
Standard 7,standard,Scytonemin,total,283.9,6302.0
Standard 7,standard,Scytonemin,oxidized,284.9,8467.0
Standard 7,standard,Scytonemin,reduced,284.9,10080.0
Standard 7,standard,Scytonemin,total,284.9,6263.0
Standard 7,standard,Scytonemin,oxidized,285.9,8422.0
Standard 7,standard,Scytonemin,reduced,285.9,9987.0
Standard 7,standard,Scytonemin,total,285.9,6216.0
Standard 7,standard,Scytonemin,oxidized,286.9,8392.0
Standard 7,standard,Scytonemin,reduced,286.9,9885.0
Standard 7,standard,Scytonemin,total,286.9,6169.0
Standard 7,standard,Scytonemin,oxidized,287.9,8384.0
Standard 7,standard,Scytonemin,reduced,287.9,9794.0
Standard 7,standard,Scytonemin,total,287.9,6146.0
Standard 7,standard,Scytonemin,oxidized,288.9,8388.0
Standard 7,standard,Scytonemin,reduced,288.9,9709.0
Standard 7,standard,Scytonemin,total,288.9,6128.0
Standard 7,standard,Scytonemin,oxidized,289.9,8399.0
Standard 7,standard,Scytonemin,reduced,289.9,9639.0
Standard 7,standard,Scytonemin,total,289.9,6106.0
Standard 7,standard,Scytonemin,oxidized,290.9,8436.0
Standard 7,standard,Scytonemin,reduced,290.9,9584.0
Standard 7,standard,Scytonemin,total,290.9,6108.0
Standard 7,standard,Scytonemin,oxidized,291.9,8495.0
Standard 7,standard,Scytonemin,reduced,291.9,9536.0
Standard 7,standard,Scytonemin,total,291.9,6117.0
Standard 7,standard,Scytonemin,oxidized,292.9,8557.0
Standard 7,standard,Scytonemin,reduced,292.9,9461.0
Standard 7,standard,Scytonemin,total,292.9,6121.0
Standard 7,standard,Scytonemin,oxidized,293.9,8605.0
Standard 7,standard,Scytonemin,reduced,293.9,9361.0
Standard 7,standard,Scytonemin,total,293.9,6103.0
Standard 7,standard,Scytonemin,oxidized,294.9,8669.0
Standard 7,standard,Scytonemin,reduced,294.9,9299.0
Standard 7,standard,Scytonemin,total,294.9,6115.0
Standard 7,standard,Scytonemin,oxidized,295.9,8694.0
Standard 7,standard,Scytonemin,reduced,295.9,9186.0
Standard 7,standard,Scytonemin,total,295.9,6081.0
Standard 7,standard,Scytonemin,oxidized,296.9,8725.0
Standard 7,standard,Scytonemin,reduced,296.9,9074.0
Standard 7,standard,Scytonemin,total,296.9,6053.0
Standard 7,standard,Scytonemin,oxidized,297.9,8752.0
Standard 7,standard,Scytonemin,reduced,297.9,8974.0
Standard 7,standard,Scytonemin,total,297.9,6030.0
Standard 7,standard,Scytonemin,oxidized,298.9,8764.0
Standard 7,standard,Scytonemin,reduced,298.9,8858.0
Standard 7,standard,Scytonemin,total,298.9,5994.0
Standard 7,standard,Scytonemin,oxidized,299.9,8756.0
Standard 7,standard,Scytonemin,reduced,299.9,8760.0
Standard 7,standard,Scytonemin,total,299.9,5961.0
Standard 7,standard,Scytonemin,oxidized,300.9,8721.0
Standard 7,standard,Scytonemin,reduced,300.9,8648.0
Standard 7,standard,Scytonemin,total,300.9,5908.0
Standard 7,standard,Scytonemin,oxidized,301.9,8632.0
Standard 7,standard,Scytonemin,reduced,301.9,8515.0
Standard 7,standard,Scytonemin,total,301.9,5818.0
Standard 7,standard,Scytonemin,oxidized,302.9,8566.0
Standard 7,standard,Scytonemin,reduced,302.9,8414.0
Standard 7,standard,Scytonemin,total,302.9,5761.0
Standard 7,standard,Scytonemin,oxidized,303.9,8490.0
