relative_path,treatment,sample,angle,group_id,source_path
treatment_5/sample_C/12Oclock/rep_087.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__76__23935.txt
treatment_5/sample_C/12Oclock/rep_088.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__23__23882.txt
treatment_5/sample_C/12Oclock/rep_089.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__97__23956.txt
treatment_5/sample_C/12Oclock/rep_090.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__135__23994.txt
treatment_5/sample_C/12Oclock/rep_091.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__56__23915.txt
treatment_5/sample_C/12Oclock/rep_092.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__124__23983.txt
treatment_5/sample_C/12Oclock/rep_093.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__67__23926.txt
treatment_5/sample_C/12Oclock/rep_094.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__101__23960.txt
treatment_5/sample_C/12Oclock/rep_095.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__32__23891.txt
treatment_5/sample_C/12Oclock/rep_096.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__86__23945.txt
treatment_5/sample_C/12Oclock/rep_097.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__17__23876.txt
treatment_5/sample_C/12Oclock/rep_098.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__7__23866.txt
treatment_5/sample_C/12Oclock/rep_099.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__47__23906.txt
treatment_5/sample_C/12Oclock/rep_100.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__39__23898.txt
treatment_5/sample_C/12Oclock/rep_101.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__140__23999.txt
treatment_5/sample_C/12Oclock/rep_102.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__2__23861.txt
treatment_5/sample_C/12Oclock/rep_103.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__19__23878.txt
treatment_5/sample_C/12Oclock/rep_104.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__42__23901.txt
treatment_5/sample_C/12Oclock/rep_105.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__69__23928.txt
treatment_5/sample_C/12Oclock/rep_106.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__62__23921.txt
treatment_5/sample_C/12Oclock/rep_107.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__83__23942.txt
treatment_5/sample_C/12Oclock/rep_108.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__49__23908.txt
treatment_5/sample_C/12Oclock/rep_109.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__121__23980.txt
treatment_5/sample_C/12Oclock/rep_110.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__12__23871.txt
treatment_5/sample_C/12Oclock/rep_111.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__9__23868.txt
treatment_5/sample_C/12Oclock/rep_112.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__37__23896.txt
treatment_5/sample_C/12Oclock/rep_113.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__95__23954.txt
treatment_5/sample_C/12Oclock/rep_114.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__137__23996.txt
treatment_5/sample_C/12Oclock/rep_115.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__21__23880.txt
treatment_5/sample_C/12Oclock/rep_116.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__112__23971.txt
treatment_5/sample_C/12Oclock/rep_117.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__149__24008.txt
treatment_5/sample_C/12Oclock/rep_118.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__0__23859.txt
treatment_5/sample_C/12Oclock/rep_119.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__98__23957.txt
treatment_5/sample_C/12Oclock/rep_120.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__142__24001.txt
treatment_5/sample_C/12Oclock/rep_121.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__119__23978.txt
treatment_5/sample_C/12Oclock/rep_122.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__60__23919.txt
treatment_5/sample_C/12Oclock/rep_123.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__84__23943.txt
treatment_5/sample_C/12Oclock/rep_124.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__147__24006.txt
treatment_5/sample_C/12Oclock/rep_125.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__40__23899.txt
treatment_5/sample_C/12Oclock/rep_126.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__139__23998.txt
treatment_5/sample_C/12Oclock/rep_127.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__51__23910.txt
treatment_5/sample_C/12Oclock/rep_128.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__117__23976.txt
treatment_5/sample_C/12Oclock/rep_129.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__132__23991.txt
treatment_5/sample_C/12Oclock/rep_130.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__71__23930.txt
treatment_5/sample_C/12Oclock/rep_131.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__80__23939.txt
treatment_5/sample_C/12Oclock/rep_132.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__24__23883.txt
treatment_5/sample_C/12Oclock/rep_133.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__35__23894.txt
treatment_5/sample_C/12Oclock/rep_134.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__106__23965.txt
treatment_5/sample_C/12Oclock/rep_135.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__81__23940.txt
treatment_5/sample_C/12Oclock/rep_136.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__123__23982.txt
treatment_5/sample_C/12Oclock/rep_137.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__38__23897.txt
treatment_5/sample_C/12Oclock/rep_138.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__15__23874.txt
treatment_5/sample_C/12Oclock/rep_139.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__54__23913.txt
treatment_5/sample_C/12Oclock/rep_140.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__68__23927.txt
treatment_5/sample_C/12Oclock/rep_141.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__126__23985.txt
treatment_5/sample_C/12Oclock/rep_142.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__103__23962.txt
treatment_5/sample_C/12Oclock/rep_143.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__18__23877.txt
treatment_5/sample_C/12Oclock/rep_144.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__65__23924.txt
treatment_5/sample_C/12Oclock/rep_145.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__74__23933.txt
treatment_5/sample_C/12Oclock/rep_146.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__48__23907.txt
treatment_5/sample_C/12Oclock/rep_147.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__8__23867.txt
treatment_5/sample_C/12Oclock/rep_148.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__45__23904.txt
treatment_5/sample_C/12Oclock/rep_149.npy,treatment_5,sample_C,12Oclock,treatment_5/sample_C/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_5_UVA28p54_UVB32p03/C/Angle_12Oclock/sample_5_C_12Oclock_ST026791__5__23864.txt
treatment_1/sample_E/12Oclock/rep_000.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
treatment_1/sample_E/12Oclock/rep_001.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
treatment_1/sample_E/12Oclock/rep_002.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
treatment_1/sample_E/12Oclock/rep_003.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
treatment_1/sample_E/12Oclock/rep_004.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
treatment_1/sample_E/12Oclock/rep_005.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
treatment_1/sample_E/12Oclock/rep_006.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
treatment_1/sample_E/12Oclock/rep_007.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
treatment_1/sample_E/12Oclock/rep_008.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
treatment_1/sample_E/12Oclock/rep_009.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
treatment_1/sample_E/12Oclock/rep_010.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
treatment_1/sample_E/12Oclock/rep_011.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
treatment_1/sample_E/12Oclock/rep_012.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
treatment_1/sample_E/12Oclock/rep_013.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
treatment_1/sample_E/12Oclock/rep_014.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
treatment_1/sample_E/12Oclock/rep_015.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
treatment_1/sample_E/12Oclock/rep_016.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
treatment_1/sample_E/12Oclock/rep_017.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
treatment_1/sample_E/12Oclock/rep_018.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
treatment_1/sample_E/12Oclock/rep_019.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
treatment_1/sample_E/12Oclock/rep_020.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
treatment_1/sample_E/12Oclock/rep_021.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
treatment_1/sample_E/12Oclock/rep_022.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
treatment_1/sample_E/12Oclock/rep_023.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
treatment_1/sample_E/12Oclock/rep_024.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
treatment_1/sample_E/12Oclock/rep_025.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
treatment_1/sample_E/12Oclock/rep_026.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
treatment_1/sample_E/12Oclock/rep_027.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
treatment_1/sample_E/12Oclock/rep_028.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
treatment_1/sample_E/12Oclock/rep_029.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
treatment_1/sample_E/12Oclock/rep_030.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
treatment_1/sample_E/12Oclock/rep_031.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
treatment_1/sample_E/12Oclock/rep_032.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
treatment_1/sample_E/12Oclock/rep_033.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
treatment_1/sample_E/12Oclock/rep_034.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
treatment_1/sample_E/12Oclock/rep_035.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
treatment_1/sample_E/12Oclock/rep_036.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
treatment_1/sample_E/12Oclock/rep_037.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
treatment_1/sample_E/12Oclock/rep_038.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
treatment_1/sample_E/12Oclock/rep_039.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
treatment_1/sample_E/12Oclock/rep_040.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
treatment_1/sample_E/12Oclock/rep_041.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
treatment_1/sample_E/12Oclock/rep_042.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
treatment_1/sample_E/12Oclock/rep_043.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
treatment_1/sample_E/12Oclock/rep_044.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
treatment_1/sample_E/12Oclock/rep_045.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
treatment_1/sample_E/12Oclock/rep_046.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
treatment_1/sample_E/12Oclock/rep_047.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
treatment_1/sample_E/12Oclock/rep_048.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
treatment_1/sample_E/12Oclock/rep_049.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
treatment_1/sample_E/12Oclock/rep_050.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
treatment_1/sample_E/12Oclock/rep_051.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
treatment_1/sample_E/12Oclock/rep_052.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
treatment_1/sample_E/12Oclock/rep_053.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
treatment_1/sample_E/12Oclock/rep_054.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
treatment_1/sample_E/12Oclock/rep_055.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
treatment_1/sample_E/12Oclock/rep_056.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
treatment_1/sample_E/12Oclock/rep_057.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
treatment_1/sample_E/12Oclock/rep_058.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
treatment_1/sample_E/12Oclock/rep_059.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
treatment_1/sample_E/12Oclock/rep_060.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
treatment_1/sample_E/12Oclock/rep_061.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
treatment_1/sample_E/12Oclock/rep_062.npy,treatment_1,sample_E,12Oclock,treatment_1/sample_E/12Oclock,
